id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria,gasto_imputado
566099,Oscar Rojas,Masculino,2026-03-08,180.19,Quetzaltenango,Education,False
593970,Maria Paz,Femenino,2026-03-05,363.6,Amatitlan,Food,False
529061,Pedro Herrera,Masculino,2026-03-06,386.05,Amatitlan,Services,False
569857,Luis Garcia,Masculino,2026-03-19,393.92,Amatitlan,Retail,False
541648,Oscar Rojas,Masculino,2026-03-16,198.2,No Especificado,Food,False
564200,Isabel Ramirez,Masculino,2026-01-16,445.99,Guatemala,Retail,False
527906,Pedro Herrera,Masculino,2026-01-10,369.26,Mixco,Food,False
508346,Ana Soto,Femenino,2026-01-25,36.69,Guatemala,Education,False
506882,Lucia Perez,Masculino,2026-03-08,244.19,Mixco,Food,False
510792,Ana Diaz,Femenino,2026-01-04,185.22,Quetzaltenango,Education,False
571879,Paola Herrera,Femenino,2026-01-08,244.26,Quetzaltenango,Food,True
574893,Luis Garcia,Femenino,2026-03-11,333.99,Mixco,Food,False
569632,Pablo Perez,Masculino,2026-01-27,7060.96,Villa Nueva,Education,False
552945,Isabel Ramirez,Femenino,2026-01-26,204.85,Mixco,Education,False
596526,Julio Morales,Masculino,2026-03-06,221.9,Guatemala,Education,True
592358,Paola Herrera,Femenino,2026-03-04,220.88,Antigua,Education,False
514598,Oscar Rojas,Femenino,2026-03-01,319.43,Amatitlan,Retail,False
576864,Luis Garcia,Masculino,2026-03-17,232.32,Villa Nueva,Food,False
560181,Ana Diaz,Masculino,2026-02-15,68.1,Mixco,Retail,False
589348,Maria Paz,Femenino,2026-02-28,221.12,Antigua,Retail,False
536253,Mario Lopez,Masculino,2026-03-17,433.61,Amatitlan,Education,False
511834,Carlos Mendez,Masculino,2026-02-24,91.41,Mixco,Education,False
575559,Julio Morales,Femenino,2026-02-17,42.55,Mixco,Services,False
567165,Ana Soto,Masculino,2026-01-11,148.19,Antigua,Retail,False
583699,Ana Diaz,Masculino,2026-03-01,287.96,Escuintla,Retail,False
558177,Carlos Mendez,Femenino,2026-01-25,325.3,Escuintla,Retail,False
591841,Maria Paz,Femenino,2026-01-14,369.63,Villa Nueva,Education,False
558353,Ana Soto,Femenino,2026-02-16,253.44,Amatitlan,Food,False
531719,Jorge Castillo,Femenino,2026-03-02,221.58,Mixco,Services,False
556035,Ana Mejia,Femenino,2026-02-12,161.17,Antigua,Services,False
535958,Pablo Perez,Masculino,2026-01-23,147.31,Antigua,Services,False
506088,Patricia Soto,Masculino,2026-02-07,378.76,Antigua,Retail,False
561992,Ana Diaz,Femenino,2026-01-17,296.93,Escuintla,Services,False
509173,Pedro Herrera,Masculino,2026-02-28,221.9,Mixco,Education,True
553899,Paola Morales,Femenino,2026-01-02,149.97,Quetzaltenango,Food,False
599316,Lucia Perez,Femenino,2026-03-08,109.05,Escuintla,Education,False
564163,Monica Lopez,Masculino,2026-03-10,302.53,Antigua,Retail,False
527354,Rene Soto,Femenino,2026-01-11,166.21,Villa Nueva,Education,False
535893,Ana Soto,Masculino,2026-01-15,244.39,Escuintla,Food,False
504584,Ana Diaz,Femenino,2026-01-13,289.78,Guatemala,Services,False
506844,Ana Soto,Femenino,2026-03-13,208.14,Amatitlan,Retail,False
506015,Maria Paz,Femenino,2026-03-22,166.26,Mixco,Retail,False
568816,Lucia Perez,Femenino,2026-01-27,446.59,Escuintla,Food,False
531763,Jorge Castillo,Masculino,2026-03-19,312.51,Villa Nueva,Services,False
506874,Isabel Ramirez,Femenino,2026-01-15,390.69,Villa Nueva,Retail,False
512571,Ana Mejia,No Especificado,2026-02-19,425.68,Escuintla,Food,False
571111,Pablo Perez,Masculino,2026-03-20,285.62,Escuintla,Education,False
533331,Lucia Perez,Femenino,2026-03-09,395.12,Antigua,Education,False
503798,Luis Garcia,Masculino,2026-01-13,353.32,Antigua,Retail,False
522027,Julio Morales,Masculino,2026-02-23,111.09,Mixco,Retail,False
598436,Monica Lopez,Femenino,2026-03-02,136.55,Villa Nueva,Education,False
561107,Ana Soto,Femenino,2026-02-06,226.63,Antigua,Education,False
585797,Patricia Soto,Femenino,2026-02-13,211.16,Antigua,Education,False
516500,Oscar Rojas,Masculino,2026-02-16,325.91,Quetzaltenango,Services,False
575255,Diego Ramirez,Masculino,2026-01-07,355.12,Guatemala,Retail,False
591288,Paola Morales,Femenino,2026-02-05,158.41,Villa Nueva,Retail,False
509907,Julio Morales,Femenino,2026-01-05,33.7,Villa Nueva,Food,False
585266,Pablo Perez,Masculino,2026-01-24,433.52,Villa Nueva,Services,False
562285,Luis Garcia,Masculino,2026-03-24,193.51,Amatitlan,Education,False
586319,Pedro Herrera,Masculino,2026-03-26,361.9,Escuintla,Education,False
568170,Paola Morales,Femenino,2026-01-24,276.31,Villa Nueva,Services,False
542653,Pablo Perez,Masculino,2026-02-14,41.22,Mixco,Food,False
595422,Jorge Castillo,Masculino,2026-02-22,103.05,Mixco,Retail,False
524068,Jorge Castillo,Masculino,2026-02-01,435.62,Amatitlan,Retail,False
529903,Jorge Castillo,Masculino,2026-03-11,388.39,Quetzaltenango,Education,False
539583,Carlos Mendez,Masculino,2026-03-16,448.99,Villa Nueva,Food,False
529423,Paola Morales,Femenino,2026-03-18,35.6,Mixco,Retail,False
566247,Patricia Soto,Femenino,2026-01-02,422.76,Escuintla,Retail,False
565409,Patricia Soto,Femenino,2026-01-16,244.26,Guatemala,Food,True
558914,Maria Paz,Femenino,2026-03-19,303.65,Escuintla,Education,False
576413,Ana Soto,No Especificado,2026-01-09,348.22,Escuintla,Education,False
581973,Pablo Perez,Masculino,2026-02-13,47.95,Mixco,Education,False
516488,Maria Paz,Femenino,2026-01-24,170.34,Quetzaltenango,Services,False
573438,Maria Paz,No Especificado,2026-02-23,251.9,Mixco,Retail,True
556460,Lucia Perez,Femenino,2026-01-05,95.59,Antigua,Services,False
500607,Lucia Perez,Femenino,2026-03-24,53.01,Antigua,Education,False
539981,Rene Soto,Masculino,2026-01-12,347.54,Guatemala,Services,False
548659,Luis Garcia,Masculino,2026-02-02,86.35,Antigua,Education,False
537210,Carlos Mendez,Femenino,2026-02-16,412.66,Guatemala,Retail,False
510930,Paola Herrera,Femenino,2026-02-25,107.39,Amatitlan,Services,False
564775,Jorge Castillo,Femenino,2026-01-27,69.51,Amatitlan,Education,False
529947,Luis Garcia,Masculino,2026-03-28,57.29,Villa Nueva,Education,False
556532,Lucia Perez,Femenino,2026-02-20,69.95,Quetzaltenango,Food,False
577739,Ana Diaz,Femenino,2026-02-17,61.64,Escuintla,Services,False
517088,Mario Lopez,Masculino,2026-02-05,196.36,Quetzaltenango,Services,False
558885,Patricia Soto,Femenino,2026-02-26,224.7,Antigua,Retail,False
518066,Ana Diaz,Femenino,2026-03-23,328.85,Escuintla,Retail,False
554966,Julio Morales,Masculino,2026-01-14,447.5,Escuintla,Retail,False
567061,Rene Soto,Masculino,2026-03-11,438.79,Escuintla,Services,False
546930,Monica Lopez,Femenino,2026-02-09,211.93,Quetzaltenango,Education,False
586264,Lucia Perez,Femenino,2026-01-18,272.62,Mixco,Food,False
556397,Oscar Rojas,Masculino,2026-01-21,449.04,Amatitlan,Food,False
521073,Isabel Ramirez,Femenino,2026-02-11,123.81,Quetzaltenango,Food,False
595109,Maria Paz,Femenino,2026-01-09,412.82,Mixco,Retail,False
583848,Pedro Herrera,Masculino,2026-03-19,340.7,Antigua,Education,False
518530,Paola Morales,Femenino,2026-01-16,77.6,Guatemala,Food,False
506135,Paola Morales,Femenino,2026-03-09,155.95,Quetzaltenango,Retail,False
518878,Julio Morales,Masculino,2026-03-17,27.52,Amatitlan,Retail,False
564891,Oscar Rojas,Masculino,2026-01-21,108.69,Guatemala,Food,False
596315,Ana Diaz,Femenino,2026-03-17,123.06,Antigua,Education,False
573944,Julio Morales,Femenino,2026-01-24,438.53,Escuintla,Retail,False
565428,Isabel Ramirez,Femenino,2026-01-05,77.97,Antigua,Services,False
567585,Luis Garcia,Masculino,2026-02-20,133.72,Antigua,Retail,False
516714,Mario Lopez,Masculino,2026-03-11,244.26,Antigua,Food,True
528600,Ana Mejia,Femenino,2026-02-09,82.14,Mixco,Retail,False
525492,Ana Diaz,Femenino,2026-01-15,4202.38,Antigua,Food,False
532707,Pablo Perez,Masculino,2026-02-02,431.14,Amatitlan,Retail,False
511498,Ana Mejia,Masculino,2026-01-25,430.49,Guatemala,Services,False
560210,Carlos Mendez,Masculino,2026-01-19,426.96,Guatemala,Education,False
595530,Diego Ramirez,Masculino,2026-01-27,244.26,Amatitlan,Food,True
557273,Patricia Soto,Femenino,2026-02-10,390.77,Mixco,Education,False
517573,Maria Paz,Femenino,2026-02-03,401.03,Escuintla,Education,False
585767,Maria Paz,Femenino,2026-02-07,302.06,Villa Nueva,Food,False
530204,Pedro Herrera,Masculino,2026-01-20,260.22,Escuintla,Food,False
528864,Paola Morales,Femenino,2026-03-18,100.95,Quetzaltenango,Food,False
519588,Maria Paz,Femenino,2026-02-26,95.04,Quetzaltenango,Education,False
525385,Rene Soto,Masculino,2026-03-10,117.48,Mixco,Services,False
513070,Ana Mejia,Femenino,2026-02-28,198.97,Antigua,Retail,False
540591,Mario Lopez,Masculino,2026-01-20,72.41,Villa Nueva,Food,False
593002,Ana Soto,Masculino,2026-02-21,425.41,Quetzaltenango,Retail,False
525387,Diego Ramirez,Masculino,2026-01-13,348.22,Antigua,Services,False
532779,Paola Morales,Femenino,2026-03-20,251.46,Escuintla,Food,False
536660,Patricia Soto,Masculino,2026-01-01,448.4,Villa Nueva,Food,False
521304,Pedro Herrera,Femenino,2026-03-27,63.93,Villa Nueva,Retail,False
533927,Pedro Herrera,Masculino,2026-01-18,361.95,Mixco,Services,False
592825,Jorge Castillo,Masculino,2026-03-11,167.53,Antigua,Retail,False
596713,Lucia Perez,Masculino,2026-01-03,369.11,Escuintla,Education,False
511769,Rene Soto,Masculino,2026-02-24,31.19,Guatemala,Retail,False
566332,Ana Diaz,Femenino,2026-03-13,251.9,Escuintla,Retail,True
597337,Maria Paz,Femenino,2026-01-09,132.62,Mixco,Services,False
581002,Patricia Soto,Femenino,2026-01-03,421.87,Mixco,Services,False
597993,Jorge Castillo,Masculino,2026-01-17,367.62,Mixco,Retail,False
532241,Jorge Castillo,Masculino,2026-02-02,396.16,Escuintla,Education,False
532760,Luis Garcia,Masculino,2026-01-16,448.4,Villa Nueva,Food,False
579079,Julio Morales,Masculino,2026-01-12,207.66,Mixco,Food,False
584727,Julio Morales,Masculino,2026-01-20,343.26,Villa Nueva,Services,False
553364,Mario Lopez,Femenino,2026-01-04,430.25,Mixco,Food,False
587231,Lucia Perez,Femenino,2026-01-19,435.87,Amatitlan,Retail,False
524774,Paola Herrera,Masculino,2026-02-20,255.65,Quetzaltenango,Retail,False
514159,Mario Lopez,Masculino,2026-02-16,41.39,Antigua,Services,False
500179,Julio Morales,Masculino,2026-02-22,250.22,Escuintla,Services,True
550609,Pablo Perez,Masculino,2026-03-13,354.59,Guatemala,Retail,False
571780,Mario Lopez,Masculino,2026-02-02,221.9,Antigua,Education,True
548498,Maria Paz,Femenino,2026-03-02,235.54,Guatemala,Food,False
549328,Ana Soto,Masculino,2026-01-16,23.76,Antigua,Retail,False
579504,Lucia Perez,Femenino,2026-02-21,171.24,Mixco,Food,False
517220,Lucia Perez,Femenino,2026-03-27,338.0,Quetzaltenango,Education,False
533793,Pablo Perez,Femenino,2026-02-23,235.68,Guatemala,Services,False
517560,Ana Soto,No Especificado,2026-02-19,355.7,Mixco,Retail,False
580983,Jorge Castillo,Masculino,2026-03-08,379.14,Villa Nueva,Education,False
554704,Mario Lopez,Masculino,2026-03-13,58.56,Guatemala,Education,False
597928,Lucia Perez,Femenino,2026-03-24,390.93,Guatemala,Retail,False
596262,Maria Paz,Femenino,2026-01-17,278.86,Escuintla,Retail,False
593012,Mario Lopez,Masculino,2026-01-28,53.62,Guatemala,Services,False
557122,Paola Herrera,Masculino,2026-02-02,274.77,Guatemala,Food,False
578964,Paola Herrera,Femenino,2026-01-18,249.72,Amatitlan,Food,False
534457,Oscar Rojas,Femenino,2026-01-25,169.29,Mixco,Education,False
587654,Jorge Castillo,Femenino,2026-01-14,318.98,Mixco,Retail,False
525236,Pablo Perez,Masculino,2026-02-02,119.16,Villa Nueva,Education,False
547401,Oscar Rojas,Masculino,2026-03-10,175.65,Antigua,Education,False
534979,Luis Garcia,Masculino,2026-03-18,66.89,Amatitlan,Food,False
553321,Monica Lopez,Femenino,2026-03-16,134.73,Villa Nueva,Retail,False
502773,Pablo Perez,Masculino,2026-03-27,448.74,Antigua,Education,False
550389,Patricia Soto,Femenino,2026-02-22,92.91,Amatitlan,Education,False
595528,Oscar Rojas,Masculino,2026-02-07,295.64,Antigua,Services,False
572166,Maria Paz,Femenino,2026-02-15,422.94,Quetzaltenango,Services,False
519942,Lucia Perez,Femenino,2026-03-18,220.83,Guatemala,Food,False
533928,Paola Morales,Masculino,2026-03-26,346.39,Mixco,Retail,False
560271,Luis Garcia,Masculino,2026-02-21,186.26,Amatitlan,Retail,False
567255,Mario Lopez,Masculino,2026-02-11,329.06,Villa Nueva,Services,False
596574,Diego Ramirez,Femenino,2026-01-27,447.38,Antigua,Services,False
551017,Diego Ramirez,Masculino,2026-02-05,349.91,Villa Nueva,Retail,False
541224,Ana Mejia,Masculino,2026-02-08,139.33,Escuintla,Services,False
578455,Oscar Rojas,Masculino,2026-03-28,299.38,Quetzaltenango,Food,False
595437,Ana Soto,Masculino,2026-01-13,59.85,Escuintla,Food,False
536106,Paola Herrera,Femenino,2026-03-06,126.7,Antigua,Food,False
549654,Carlos Mendez,Masculino,2026-03-13,233.05,Escuintla,Food,False
518489,Monica Lopez,Femenino,2026-02-19,383.51,Antigua,Services,False
535965,Paola Morales,Masculino,2026-01-07,179.46,Guatemala,Education,False
521370,Paola Morales,Masculino,2026-02-04,230.89,Escuintla,Food,False
566172,Monica Lopez,Femenino,2026-03-26,162.23,Amatitlan,Education,False
555610,Oscar Rojas,Masculino,2026-01-27,168.38,Amatitlan,Education,False
547085,Paola Herrera,Masculino,2026-01-10,264.33,Quetzaltenango,Retail,False
589393,Mario Lopez,Masculino,2026-02-26,70.13,Antigua,Education,False
547242,Maria Paz,Femenino,2026-03-17,400.18,Mixco,Food,False
597885,Mario Lopez,Femenino,2026-01-20,338.76,Amatitlan,Education,False
536360,Ana Soto,Masculino,2026-03-10,443.75,Villa Nueva,Retail,False
590956,Rene Soto,Masculino,2026-03-05,305.05,Villa Nueva,Food,False
560090,Paola Herrera,Femenino,2026-01-01,36.73,Guatemala,Education,False
541254,Pablo Perez,Masculino,2026-02-22,442.52,Antigua,Education,False
502314,Patricia Soto,Femenino,2026-03-25,335.65,Mixco,Retail,False
543695,Ana Diaz,Femenino,2026-02-23,324.34,Quetzaltenango,Education,False
544008,Carlos Mendez,Masculino,2026-01-06,70.07,Escuintla,Services,False
516918,Paola Herrera,Masculino,2026-03-16,251.3,Mixco,Education,False
500652,Lucia Perez,Femenino,2026-01-22,40.21,Amatitlan,Retail,False
568456,Luis Garcia,Masculino,2026-03-13,199.74,Mixco,Food,False
517464,Mario Lopez,Femenino,2026-01-06,282.3,Villa Nueva,Food,False
518347,Lucia Perez,Femenino,2026-03-12,86.81,Villa Nueva,Services,False
536641,Luis Garcia,Masculino,2026-03-05,369.56,Guatemala,Retail,False
596848,Carlos Mendez,Masculino,2026-01-23,271.73,Amatitlan,Food,False
570900,Ana Mejia,Femenino,2026-02-03,345.27,Guatemala,Food,False
514325,Lucia Perez,Femenino,2026-02-17,40.02,Antigua,Education,False
574743,Ana Mejia,Femenino,2026-01-11,160.26,Antigua,Education,False
589930,Pedro Herrera,Femenino,2026-02-27,250.22,Guatemala,Services,True
574619,Pablo Perez,Masculino,2026-03-16,65.22,Guatemala,Services,False
550194,Ana Mejia,Femenino,2026-01-26,174.78,Villa Nueva,Services,False
538436,Rene Soto,Masculino,2026-03-26,65.4,Villa Nueva,Retail,False
553638,Oscar Rojas,Masculino,2026-03-27,395.78,Quetzaltenango,Education,False
588115,Carlos Mendez,Masculino,2026-01-09,309.91,Quetzaltenango,Retail,False
579334,Monica Lopez,Femenino,2026-01-03,147.1,Mixco,Food,False
530686,Paola Morales,Femenino,2026-02-03,21.02,Quetzaltenango,Education,False
589957,Ana Soto,No Especificado,2026-02-10,305.5,Quetzaltenango,Education,False
506967,Julio Morales,Femenino,2026-01-15,149.0,Antigua,Retail,False
509241,Mario Lopez,Masculino,2026-03-11,416.92,Mixco,Food,False
593461,Diego Ramirez,Masculino,2026-02-11,324.45,Villa Nueva,Services,False
515670,Rene Soto,Masculino,2026-01-02,221.9,Escuintla,Education,True
525400,Paola Herrera,Femenino,2026-02-09,291.23,Escuintla,Services,False
544378,Monica Lopez,Femenino,2026-03-08,20.56,Amatitlan,Services,False
597076,Ana Mejia,Femenino,2026-03-16,429.62,Amatitlan,Services,False
542077,Pablo Perez,Masculino,2026-02-26,444.15,Quetzaltenango,Retail,False
551873,Diego Ramirez,Masculino,2026-03-13,168.63,Amatitlan,Education,False
501462,Isabel Ramirez,Masculino,2026-01-03,347.61,Mixco,Retail,False
543260,Pablo Perez,Masculino,2026-02-02,372.71,Antigua,Food,False
569909,Maria Paz,Femenino,2026-01-21,55.66,Villa Nueva,Food,False
524556,Ana Mejia,Femenino,2026-02-21,276.32,Villa Nueva,Education,False
534889,Ana Soto,Femenino,2026-03-17,38.17,Escuintla,Food,False
595075,Maria Paz,Femenino,2026-02-25,99.83,Guatemala,Retail,False
521347,Carlos Mendez,Masculino,2026-03-07,64.31,Antigua,Services,False
522052,Monica Lopez,Femenino,2026-02-28,227.34,Amatitlan,Education,False
562313,Luis Garcia,Masculino,2026-01-07,413.33,Antigua,Education,False
569512,Monica Lopez,Femenino,2026-01-24,437.37,Villa Nueva,Services,False
578468,Diego Ramirez,Masculino,2026-03-06,200.05,Escuintla,Services,False
540378,Maria Paz,Femenino,2026-02-20,270.56,Villa Nueva,Services,False
508151,Oscar Rojas,Masculino,2026-01-15,268.65,Quetzaltenango,Services,False
585036,Maria Paz,Masculino,2026-01-10,101.36,Escuintla,Services,False
586597,Carlos Mendez,Masculino,2026-03-02,402.66,Escuintla,Education,False
596314,Ana Diaz,Femenino,2026-01-20,267.14,Antigua,Retail,False
575403,Paola Herrera,Femenino,2026-01-09,175.97,Villa Nueva,Food,False
594770,Diego Ramirez,Masculino,2026-01-24,146.33,Antigua,Education,False
542668,Jorge Castillo,Femenino,2026-03-23,404.06,Amatitlan,Education,False
528509,Patricia Soto,Femenino,2026-03-02,301.62,Amatitlan,Education,False
502721,Lucia Perez,Femenino,2026-02-10,244.26,Antigua,Food,True
517063,Monica Lopez,Femenino,2026-02-07,305.45,Amatitlan,Services,False
514734,Ana Soto,Femenino,2026-02-13,433.17,Escuintla,Education,False
599993,Paola Herrera,Femenino,2026-01-14,144.45,Villa Nueva,Education,False
527852,Paola Herrera,Femenino,2026-01-07,302.03,Guatemala,Education,False
585851,Isabel Ramirez,Femenino,2026-01-20,196.82,Antigua,Retail,False
592672,Carlos Mendez,Femenino,2026-03-21,205.86,Escuintla,Retail,False
551367,Monica Lopez,Femenino,2026-02-23,155.68,Mixco,Services,False
557887,Carlos Mendez,Masculino,2026-02-03,104.34,Antigua,Education,False
571686,Rene Soto,Masculino,2026-02-02,316.67,Villa Nueva,Education,False
553007,Ana Soto,Femenino,2026-03-05,434.48,Quetzaltenango,Services,False
586603,Patricia Soto,Femenino,2026-02-15,58.04,Antigua,Retail,False
540690,Paola Morales,Femenino,2026-02-17,271.73,Amatitlan,Retail,False
539601,Pedro Herrera,Masculino,2026-02-20,435.02,Mixco,Education,False
544094,Luis Garcia,Femenino,2026-02-14,131.38,Antigua,Education,False
599155,Monica Lopez,Femenino,2026-03-19,442.94,Antigua,Education,False
596562,Maria Paz,Femenino,2026-01-12,262.17,Quetzaltenango,Food,False
595593,Diego Ramirez,Femenino,2026-03-23,174.52,Antigua,Services,False
556723,Maria Paz,Femenino,2026-02-15,354.43,Antigua,Retail,False
531597,Rene Soto,Masculino,2026-03-25,276.43,Quetzaltenango,Education,False
533549,Patricia Soto,Femenino,2026-02-13,156.63,Amatitlan,Education,False
545246,Patricia Soto,Femenino,2026-02-01,51.49,Amatitlan,Services,False
564993,Maria Paz,Femenino,2026-03-22,331.72,Quetzaltenango,Education,False
506244,Lucia Perez,Masculino,2026-02-01,35.13,Guatemala,Services,False
571575,Mario Lopez,Masculino,2026-02-18,118.46,Antigua,Services,False
585545,Mario Lopez,Masculino,2026-01-10,302.88,Mixco,Services,False
577685,Luis Garcia,Masculino,2026-02-17,171.59,Guatemala,Services,False
503188,Maria Paz,Femenino,2026-02-24,345.49,Villa Nueva,Education,False
541741,Paola Morales,Femenino,2026-01-21,81.71,Villa Nueva,Food,False
513676,Maria Paz,Femenino,2026-02-10,361.14,Amatitlan,Education,False
561028,Ana Diaz,Femenino,2026-03-27,275.62,Guatemala,Services,False
501705,Luis Garcia,Femenino,2026-03-02,193.07,Amatitlan,Education,False
515717,Paola Morales,Femenino,2026-01-13,323.9,Antigua,Retail,False
590904,Paola Morales,Masculino,2026-02-21,375.2,Quetzaltenango,Food,False
519230,Rene Soto,Masculino,2026-02-19,363.59,Escuintla,Education,False
592766,Patricia Soto,Femenino,2026-01-28,144.53,Guatemala,Retail,False
587362,Isabel Ramirez,Masculino,2026-01-22,292.11,Amatitlan,Food,False
527264,Ana Soto,Femenino,2026-01-21,222.15,Escuintla,Retail,False
515289,Mario Lopez,Masculino,2026-01-12,244.26,Antigua,Food,True
581678,Patricia Soto,Femenino,2026-01-06,370.81,Villa Nueva,Services,False
583300,Ana Diaz,Femenino,2026-01-14,389.47,Villa Nueva,Retail,False
502222,Diego Ramirez,Masculino,2026-01-25,448.04,Amatitlan,Education,False
535392,Rene Soto,Masculino,2026-03-28,195.36,Amatitlan,Services,False
566201,Pedro Herrera,Masculino,2026-02-24,238.07,Guatemala,Food,False
565664,Ana Mejia,Femenino,2026-02-11,329.48,Villa Nueva,Education,False
559445,Oscar Rojas,Femenino,2026-01-15,387.58,Amatitlan,Retail,False
507519,Patricia Soto,Femenino,2026-01-02,242.9,Quetzaltenango,Food,False
577977,Oscar Rojas,Masculino,2026-03-14,183.57,Escuintla,Retail,False
535917,Ana Mejia,Femenino,2026-03-28,143.37,Antigua,Retail,False
593735,Ana Mejia,Masculino,2026-03-11,27.63,Villa Nueva,Education,False
538076,Ana Soto,Femenino,2026-03-22,232.59,Escuintla,Food,False
517712,Patricia Soto,Femenino,2026-03-27,297.03,Guatemala,Food,False
522993,Ana Diaz,Femenino,2026-01-17,203.51,Escuintla,Food,False
584952,Mario Lopez,Femenino,2026-03-19,372.52,Escuintla,Retail,False
587504,Paola Morales,Masculino,2026-03-12,4429.55,Amatitlan,Services,False
530539,Ana Diaz,Femenino,2026-01-09,205.76,Villa Nueva,Food,False
539719,Patricia Soto,Femenino,2026-03-18,446.76,Antigua,Retail,False
575979,Pablo Perez,Masculino,2026-01-06,355.12,Amatitlan,Services,False
568054,Luis Garcia,Masculino,2026-03-25,144.95,Guatemala,Retail,False
582722,Diego Ramirez,Masculino,2026-01-03,380.01,Guatemala,Education,False
545846,Monica Lopez,Femenino,2026-02-28,438.41,Guatemala,Services,False
574232,Oscar Rojas,Masculino,2026-03-10,449.81,Guatemala,Services,False
544923,Patricia Soto,Femenino,2026-03-16,217.84,Guatemala,Retail,False
527092,Patricia Soto,Masculino,2026-03-13,234.83,Mixco,Services,False
557674,Lucia Perez,Femenino,2026-01-21,443.76,Antigua,Education,False
543976,Maria Paz,Femenino,2026-02-05,337.56,Mixco,Food,False
529638,Lucia Perez,Femenino,2026-03-17,104.39,Villa Nueva,Retail,False
546792,Ana Soto,Femenino,2026-01-22,44.09,Villa Nueva,Education,False
558672,Diego Ramirez,Masculino,2026-01-04,251.9,Amatitlan,Retail,True
504348,Mario Lopez,Masculino,2026-03-12,86.42,Amatitlan,Education,False
502615,Lucia Perez,Femenino,2026-03-18,306.82,Antigua,Services,False
582896,Mario Lopez,Masculino,2026-01-28,244.7,Amatitlan,Food,False
542834,Rene Soto,Masculino,2026-02-09,139.19,Guatemala,Services,False
583937,Oscar Rojas,Femenino,2026-03-12,151.34,Quetzaltenango,Food,False
509814,Rene Soto,Masculino,2026-03-03,113.79,Escuintla,Retail,False
561365,Ana Mejia,Masculino,2026-03-01,99.58,Antigua,Retail,False
513707,Lucia Perez,Femenino,2026-01-03,165.31,Villa Nueva,Food,False
587716,Paola Herrera,Femenino,2026-03-19,158.13,Guatemala,Services,False
580915,Pedro Herrera,Masculino,2026-02-03,183.01,Guatemala,Food,False
557653,Pablo Perez,Masculino,2026-03-15,7392.42,Villa Nueva,Food,False
581779,Monica Lopez,Femenino,2026-02-26,178.23,Antigua,Food,False
527220,Carlos Mendez,Masculino,2026-01-11,177.66,Escuintla,Food,False
574956,Julio Morales,Masculino,2026-01-25,221.9,Antigua,Education,True
505184,Oscar Rojas,Masculino,2026-02-13,416.79,Guatemala,Services,False
501510,Ana Diaz,Femenino,2026-01-08,383.59,Amatitlan,Food,False
531669,Ana Soto,Femenino,2026-02-11,38.44,Amatitlan,Services,False
575237,Ana Mejia,Femenino,2026-01-04,440.33,Escuintla,Education,False
561716,Ana Diaz,Femenino,2026-01-05,344.47,Quetzaltenango,Education,False
565935,Pedro Herrera,Masculino,2026-03-15,408.88,Villa Nueva,Retail,False
553482,Pablo Perez,Masculino,2026-02-03,27.28,Quetzaltenango,Services,False
547069,Paola Morales,Femenino,2026-01-17,43.3,Amatitlan,Education,False
528607,Ana Diaz,Femenino,2026-03-12,45.82,Guatemala,Services,False
560434,Oscar Rojas,Femenino,2026-03-17,251.9,Quetzaltenango,Retail,True
589830,Rene Soto,Masculino,2026-03-10,413.74,Mixco,Retail,False
502057,Lucia Perez,Femenino,2026-01-08,83.12,Quetzaltenango,Retail,False
572399,Carlos Mendez,Masculino,2026-01-01,120.42,Guatemala,Services,False
555019,Mario Lopez,Masculino,2026-03-08,407.32,Mixco,Retail,False
546050,Jorge Castillo,Masculino,2026-02-17,83.55,Villa Nueva,Education,False
570772,Ana Mejia,Femenino,2026-01-02,440.68,Guatemala,Education,False
503882,Ana Diaz,Femenino,2026-03-09,256.07,Villa Nueva,Retail,False
571689,Isabel Ramirez,Femenino,2026-01-07,119.18,Amatitlan,Retail,False
588821,Maria Paz,Femenino,2026-03-18,105.43,Guatemala,Education,False
585028,Ana Diaz,Femenino,2026-01-14,136.5,Quetzaltenango,Retail,False
586602,Mario Lopez,Masculino,2026-01-26,324.62,Quetzaltenango,Retail,False
520532,Mario Lopez,Masculino,2026-03-16,294.27,Amatitlan,Food,False
590209,Monica Lopez,No Especificado,2026-03-01,55.89,Amatitlan,Retail,False
510798,Pablo Perez,Masculino,2026-01-28,134.75,Antigua,Education,False
510800,Lucia Perez,Masculino,2026-02-27,365.18,Quetzaltenango,Services,False
519474,Ana Soto,Femenino,2026-03-05,119.45,Villa Nueva,Food,False
575025,Rene Soto,Femenino,2026-02-22,93.61,Escuintla,Retail,False
598558,Diego Ramirez,Masculino,2026-01-17,214.73,Mixco,Food,False
546640,Lucia Perez,Masculino,2026-01-25,190.76,Quetzaltenango,Food,False
527440,Jorge Castillo,Masculino,2026-03-15,412.29,Guatemala,Education,False
547081,Julio Morales,Masculino,2026-02-16,58.47,Mixco,Services,False
524018,Mario Lopez,Masculino,2026-02-11,142.33,Mixco,Services,False
535786,Monica Lopez,Masculino,2026-02-23,380.05,Quetzaltenango,Retail,False
569127,Isabel Ramirez,Femenino,2026-03-15,184.03,Escuintla,Retail,False
594979,Rene Soto,Masculino,2026-03-20,373.41,Mixco,Food,False
