id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
555099,rene soto,m,2026-01-04,"354,21",Guatemala,Retail
544593, Pablo Perez, m ,2026-02-01,"165,96",Antigua,Education
575011,mario lopez , f ,2026-03-03,325.34,Guatemala  ,Food
557035,Patricia Soto ,f,17/02/2026,"32,89",Antigua,FOOD
553597,Pablo  Perez ,M,2026-03-10,"275,63",Mixco,Retail
544525,Carlos Mendez,m,2026-02-28,393.39,Mixco,Food
517996,pedro herrera, F ,2026-03-17,317.13,Antigua,Education
523212,Monica Lopez,f,07/02/2026,"139,61",Antigua,Education
597490,Patricia Soto,m,20/01/2026,61.14,Amatitlan,Services
537328,rene soto, m ,2026-01-25,345.67,Antigua,Retail
597288,Diego Ramirez,f,2026-03-13,"6552,98",mixco  ,Food
530564,PATRICIA SOTO,f,2026-02-03,"200,78",Antigua,FOOD
544444, MONICA LOPEZ ,M,2026-02-14,, Amatitlan,FOOD
577536,oscar rojas,F,2026-01-21,"439,39",QUETZALTENANGO,Food
503474,Carlos  Mendez,f,2026-03-04,398.86,Quetzaltenango,Food
521090,Ana Soto,f,2026-02-16,"243,70",Mixco,Services
500420,Rene Soto ,m,19/02/2026,126.82, Villa Nueva,Services
566298, JULIO MORALES,f,24/03/2026,259.11,Antigua ,Education
571651,Ana  Soto, f ,2026-01-06,"446,26",Guatemala,food
534105,Julio Morales, m ,2026-03-22,309.97,VILLA NUEVA,Food
562770,Monica Lopez,f,2026-03-21,"128,51",Villa Nueva,Education
581124,PABLO PEREZ,m,2026-01-10,"171,38",Villa Nueva,Retail
584564,Diego Ramirez,m,26/03/2026,119.17, Quetzaltenango,Education
593579,ISABEL RAMIREZ, m ,2026-03-11,145.53,Antigua ,Services
567591,Luis Garcia,m,11/02/2026,"421,77",Escuintla,Retail
560341,Oscar  Rojas , m ,2026-01-16,49.90, Amatitlan,retail
567740,Oscar Rojas,m,2026-03-21,"75,54",Villa Nueva,Retail
549994,Luis Garcia ,F,2026-02-01,"321,08", Amatitlan,Retail
535613,Patricia Soto,m,2026-01-09,204.09,Villa Nueva,RETAIL
518865, ANA MEJIA, F ,17/03/2026,"109,93",Mixco,Education
524015,Pablo Perez ,m,2026-01-13,149.22, mixco,FOOD
571990,Rene Soto,m,01/02/2026,"231,33",antigua  ,FOOD
517165, Luis Garcia , M ,2026-02-09,100.40,Escuintla,Retail
539876,Ana Diaz, f ,14/03/2026,"215,45",guatemala,Education
527849,Maria Paz,f,2026-02-06,206.30,quetzaltenango,Services
556854,Mario Lopez, M ,2026-03-14,"199,50", Antigua,services
587117, Mario Lopez,M,2026-03-19,"307,02",AMATITLAN,Food
596358,Maria Paz,m,2026-01-25,"26,46",  Escuintla,Education
570730,diego ramirez , m ,2026-02-23,422.03, Mixco,Education
521900,Patricia Soto,F,2026-03-13,144.76,Mixco,retail
547519,pedro herrera,M,10/01/2026,228.03,Mixco,EDUCATION
577637,Ana Soto , F ,2026-01-06,111.29,Guatemala ,Food
572365,Paola  Morales,f,2026-01-13,95.78,Villa Nueva ,Services
521881,Ana Mejia,,2026-03-11,254.98,ESCUINTLA,SERVICES
599780,Jorge Castillo,m,2026-02-10,282.64,Quetzaltenango,Retail
550432,ana mejia ,f,2026-02-27,245.70,Escuintla,Retail
534864,Patricia Soto,m,15/01/2026,"100,36",Villa Nueva,Food
597682,Jorge Castillo,M,2026-03-16,283.74,Quetzaltenango,Services
507676,OSCAR ROJAS,m,2026-03-07,104.20,Mixco,food
503203,Paola Herrera,f,2026-03-18,"307,54",Mixco,SERVICES
514280,MARIO LOPEZ,M,2026-01-02,"5555,60", Villa Nueva,Services
555990,Isabel Ramirez , f ,11/02/2026,344.64,Villa Nueva,RETAIL
549152,Paola Morales , f ,2026-03-20,65.59,Antigua,Education
536210,Pedro Herrera, F ,2026-02-28,70.28,antigua ,Retail
558729,Paola Herrera, M ,2026-01-09,364.55, Escuintla,Retail
540152,Oscar Rojas ,m,05/03/2026,"61,01",Escuintla ,retail
574195,julio morales,m,25/03/2026,325.05,Guatemala,Retail
523188,JULIO MORALES,m,2026-01-22,"39,75",Guatemala,SERVICES
587670,JORGE CASTILLO ,,2026-03-03,411.08,GUATEMALA ,Food
594657,Monica Lopez, f ,23/03/2026,,Amatitlan,services
504926,Rene Soto, M ,2026-01-22,"20,55",Guatemala,Services
549254,Jorge Castillo,M,2026-03-05,392.99,Escuintla,Retail
587746, lucia perez ,F,2026-01-20,"422,97",VILLA NUEVA,Education
523386,Ana Mejia, f ,12/01/2026,"146,11",Villa Nueva,Education
583883,Mario  Lopez,m,2026-03-12,59.91,Quetzaltenango,Services
598135, julio morales, f ,18/02/2026,193.05,Guatemala,education
563961,Patricia Soto,f,2026-03-27,138.48,Amatitlan,EDUCATION
526515,pedro herrera, M ,2026-02-03,387.36,Amatitlan,Food
529331,Monica Lopez,f,2026-03-13,"319,74",Villa Nueva,Food
500992,Monica Lopez,F,2026-03-08,"368,72",Escuintla,Food
537831,Mario Lopez,m,2026-01-04,"290,18",Mixco  ,Education
525111,Maria  Paz, F ,2026-02-04,322.09,Villa Nueva,Retail
502338,pedro herrera, m ,28/01/2026,355.66,Escuintla,Services
559954,ANA DIAZ,F,2026-01-03,436.77,Guatemala  ,Retail
556100,PATRICIA SOTO, f ,2026-01-15,301.02,Quetzaltenango,FOOD
536076,Ana Mejia ,,2026-02-16,417.83,antigua,SERVICES
531830,Lucia Perez, F ,17/03/2026,236.93,AMATITLAN,Retail
527848,Maria Paz,F,27/03/2026,"152,28",Guatemala,Food
559812,RENE SOTO, f ,2026-01-06,"181,64",Quetzaltenango ,Retail
587986,Pablo Perez,f,2026-03-25,"127,00",Antigua,Education
510617,Ana  Soto, F ,2026-02-22,"124,01",Escuintla,SERVICES
587338, ANA SOTO,f,04/02/2026,255.91, Villa Nueva,FOOD
549967,Lucia Perez,f,2026-02-03,"146,13",Antigua,Retail
530834,Maria Paz,f,2026-02-05,218.30,Quetzaltenango,education
582862,Paola Herrera, m ,2026-03-01,89.09,Quetzaltenango,Education
561721,CARLOS MENDEZ ,m,22/01/2026,"373,52",Guatemala,Education
557075,Diego Ramirez,m,09/01/2026,,Amatitlan,Food
550676,Ana Soto, f ,2026-01-17,377.50,Escuintla,Food
559547,Ana Diaz,m,15/01/2026,"131,66",Amatitlan,Food
513333,Julio Morales,m,2026-01-21,"7886,92",Antigua,Education
568762, Mario Lopez,F,2026-03-19,"298,38",Antigua  ,Services
571814,MARIA PAZ, f ,24/02/2026,"23,57",quetzaltenango,Retail
561220, Isabel Ramirez,f,2026-02-27,215.47,null,Retail
578005, Oscar Rojas,M,2026-01-28,40.69,Quetzaltenango,Retail
520810,Jorge Castillo,m,2026-02-21,309.23,ESCUINTLA ,Retail
552074,Maria Paz,f,2026-01-19,"31,65",GUATEMALA,Retail
516474,Ana Diaz , f ,2026-01-04,"93,72",Guatemala,Retail
562659,Pablo Perez,f,2026-03-04,91.06,Escuintla,Food
573757,pedro herrera,m,18/01/2026,,Amatitlan,education
524392,Lucia Perez,F,2026-03-23,79.19,Mixco,Food
556535,Paola Herrera, F ,2026-01-14,86.82, Escuintla,RETAIL
583870, Luis Garcia, m ,03/03/2026,353.68,mixco,Education
536844,Patricia Soto,f,16/02/2026,"355,70", ANTIGUA ,SERVICES
513520, Oscar Rojas, m ,2026-03-13,"246,19",Mixco ,FOOD
535678,Pedro  Herrera,m,2026-03-28,122.93, GUATEMALA,Retail
517940,Pablo Perez ,m,2026-02-04,,villa nueva ,Education
501806,Ana Mejia,f,2026-02-05,"243,18",Quetzaltenango,Retail
584412,PAOLA HERRERA,f,2026-03-15,"109,23",Villa Nueva,Retail
563389,oscar rojas,m,2026-02-10,"76,56",Amatitlan,Retail
571743,Ana Diaz,F,2026-03-17,88.97,Quetzaltenango,Education
506278,Patricia Soto, f ,2026-02-17,431.17,ESCUINTLA,Food
549865,Lucia Perez, f ,2026-03-27,"170,63",ESCUINTLA,Retail
592038,Luis Garcia ,F,2026-02-06,103.48,QUETZALTENANGO,FOOD
500100,Carlos Mendez,m,2026-02-05,79.65,Escuintla ,Food
515715, Mario Lopez,M,2026-03-10,237.76,Quetzaltenango,Services
575273,Oscar Rojas , m ,2026-01-11,"95,87",escuintla ,Education
561786,Ana Mejia, F ,16/01/2026,411.69,Amatitlan,Services
594674,Diego Ramirez,f,2026-02-25,"82,30",Villa  Nueva ,Food
562660,monica lopez,m,2026-01-10,129.12,Villa  Nueva,Education
515806,Paola  Morales ,f,2026-03-01,"147,20",Antigua,Services
579736,Ana Mejia,f,2026-01-11,139.74,Amatitlan,SERVICES
532402,Diego Ramirez, F ,2026-01-05,"422,35",Villa Nueva,Retail
593534,Monica Lopez,F,19/02/2026,8924.33,Quetzaltenango,Services
512832,Rene Soto ,M,2026-01-13,241.37,amatitlan,Retail
531761,Pablo Perez, m ,2026-01-23,"57,34",Guatemala,Retail
581173,Patricia Soto, f ,2026-03-13,"427,50",ANTIGUA,EDUCATION
502069,PABLO PEREZ, m ,12/03/2026,,Escuintla,Services
594303,Ana  Mejia, F ,09/03/2026,274.06,Quetzaltenango,education
551541,Patricia Soto ,M,2026-01-01,"175,79",Mixco,SERVICES
514997,Carlos Mendez, m ,2026-01-24,"333,93",  Escuintla,Retail
519851,maria paz,F,2026-03-09,70.43,Mixco,Education
573626,jorge castillo, m ,2026-03-01,"189,03",Quetzaltenango ,Food
548014,Oscar Rojas,m,2026-02-14,25.47, Quetzaltenango,Food
596174, Carlos Mendez,M,2026-02-16,416.84,guatemala,Food
558876,Pablo Perez,m,19/03/2026,271.69, QUETZALTENANGO,Education
545935,Julio Morales, m ,2026-03-02,,Quetzaltenango,RETAIL
533801,Monica Lopez, F ,2026-02-08,"347,09",Villa Nueva,Food
559949,Oscar Rojas, m ,05/02/2026,57.98,GUATEMALA,Education
534537, JULIO MORALES,m,2026-03-16,77.80,Quetzaltenango,Retail
545276,Lucia Perez , f ,2026-01-04,374.46,escuintla,Food
555259,Lucia Perez,m,2026-01-08,374.86,Guatemala,food
511292,Monica Lopez, F ,2026-03-12,136.38,AMATITLAN,EDUCATION
544599,Ana Soto,f,2026-03-11,145.52,VILLA NUEVA,Services
559102,Pedro Herrera , M ,2026-02-28,"76,17",Villa Nueva,education
539297,Pedro Herrera,m,10/03/2026,"295,87",Villa Nueva,Food
516398,Rene Soto,m,2026-01-25,437.73,Quetzaltenango,Retail
577426,OSCAR ROJAS,M,2026-01-09,"403,63",Villa Nueva,Food
562510,RENE SOTO, f ,2026-02-13,"258,46",Escuintla,Food
579695,LUCIA PEREZ, m ,2026-02-07,30.47,Amatitlan,sin dato
526895,Paola Morales,F,2026-01-11,122.55,Quetzaltenango,Education
594643,Monica Lopez, F ,2026-02-16,243.94,Villa  Nueva,Retail
587838,patricia soto ,F,2026-03-15,"107,16",Antigua,EDUCATION
578777,MONICA LOPEZ ,f,2026-01-22,314.37,Antigua,FOOD
566467, Ana Soto,M,2026-03-10,"380,66",Escuintla,education
589411, Carlos Mendez,m,2026-03-15,126.09, Guatemala,Services
537741,julio morales,m,2026-03-21,"262,78",GUATEMALA,FOOD
514261,Ana Mejia,F,2026-01-10,"312,07",Antigua,Retail
521258,Patricia Soto,f,2026-01-07,181.86,villa nueva,Retail
582920,Isabel Ramirez,m,27/03/2026,"210,73",Guatemala,Services
568871,Mario Lopez,M,13/03/2026,232.54,Mixco,Food
533196,Carlos Mendez, m ,16/01/2026,"253,75",AMATITLAN,Education
544067,Luis Garcia,m,2026-03-15,"366,69", guatemala,education
580233, PABLO PEREZ ,M,2026-03-02,"332,05", Amatitlan,services
502887,Diego Ramirez, m ,15/01/2026,"277,11",Antigua,Education
560667, Paola Morales, f ,2026-03-21,"21,10", ESCUINTLA,food
589438,Luis Garcia,m,19/03/2026,225.04,Mixco,Services
536948,maria paz, F ,2026-03-21,317.39,Villa Nueva,Food
559002,Monica  Lopez,f,24/02/2026,"339,95", Amatitlan,Retail
593341, Maria Paz,M,2026-02-08,"403,36",Guatemala,Food
544963,Julio Morales,M,2026-02-24,"138,61",mixco,Education
574632,Patricia Soto,M,2026-01-11,"132,61",Mixco,Education
564645,Patricia Soto,F,09/03/2026,"436,15",Escuintla,Services
586025,Julio Morales, m ,04/01/2026,407.06,Amatitlan,Food
590176,oscar rojas, M ,2026-01-14,392.34,ANTIGUA,Food
529831,Diego Ramirez,m,2026-01-28,"308,30",Guatemala,SERVICES
580375,Rene Soto,m,2026-02-18,"129,86",ANTIGUA,Retail
537399, Lucia Perez, m ,2026-01-25,,Mixco,Food
568191,Monica  Lopez,F,24/03/2026,125.56,Villa  Nueva,Education
560893,Pablo Perez,m,2026-03-05,301.53, Villa Nueva,Food
537685,Paola Morales,f,2026-03-22,"328,29",  QUETZALTENANGO,RETAIL
567471,Pablo Perez,m,2026-03-23,"301,77",villa nueva,retail
580543,PAOLA MORALES, f ,2026-01-02,305.78,Escuintla,Food
579067,Isabel Ramirez , f ,2026-01-20,"397,41",Guatemala,Food
552074,Ana Soto,f,2026-01-09,, Mixco,Services
533815,Paola Herrera , F ,12/03/2026,,Mixco,Education
542349,Lucia Perez,m,2026-02-23,"432,43",Guatemala,Retail
518364,Rene  Soto,M,2026-01-28,122.69,Amatitlan,Food
558744,Luis Garcia,,2026-01-13,281.11,ANTIGUA ,Services
568941,DIEGO RAMIREZ,m,2026-01-19,153.39,ESCUINTLA  ,Food
550492,Luis Garcia,M,2026-02-05,,Guatemala  ,Services
523300,mario lopez ,M,2026-02-21,"317,75",AMATITLAN,Retail
594508,Ana Diaz, f ,2026-01-17,"68,74",ANTIGUA,Services
565212,Pablo  Perez,,2026-02-22,49.95,VILLA NUEVA,RETAIL
514443,Paola Morales,f,2026-03-06,200.07,Villa Nueva,Food
597104,Ana Mejia,F,2026-01-24,187.81,Guatemala,Retail
592439,Ana Diaz,F,2026-01-25,26.32,Amatitlan,Education
560765,paola herrera,f,24/03/2026,"106,09",Mixco,Education
508401,Pablo Perez ,m,2026-03-25,165.44,QUETZALTENANGO,Education
500380,paola herrera, f ,21/02/2026,352.99,Villa  Nueva,Services
528725,Maria  Paz, F ,2026-03-10,419.08,ANTIGUA,Retail
544030, Rene Soto , m ,2026-02-05,157.96,Escuintla,Food
593167,Carlos Mendez,M,2026-02-20,"221,08",Villa Nueva,Food
587400,Pedro Herrera, M ,18/02/2026,128.47,Villa Nueva,Services
534470,Carlos Mendez , M ,2026-03-05,214.80,Antigua,Education
587703,Pablo Perez, F ,07/01/2026,"355,74",amatitlan,Food
577801, Carlos Mendez, m ,2026-01-08,8198.92,Amatitlan,retail
525126,Maria Paz,m,06/01/2026,63.12,Villa Nueva,food
575233,  CARLOS MENDEZ,m,2026-02-18,"123,62",Mixco,Services
581045,Paola Herrera,f,2026-03-16,"191,53",Amatitlan,education
525350,Pablo Perez, m ,2026-01-13,"420,63",Escuintla,Food
561392,Ana Diaz,F,2026-01-28,"6184,58",Villa Nueva,Retail
567856,Carlos Mendez,m,2026-02-23,354.44,Mixco,Education
547738,Jorge Castillo, m ,2026-01-17,96.05,ANTIGUA,FOOD
513790,Jorge Castillo,m,2026-01-09,155.98,Guatemala,Food
562507,Maria Paz,M,16/01/2026,"37,28",Antigua,Retail
502116,  jorge castillo, m ,11/01/2026,207.71,Guatemala,Food
551441, PEDRO HERRERA,M,26/02/2026,151.29,Villa Nueva,Food
556444,Patricia Soto , f ,2026-01-11,209.16,Escuintla,Education
549246,Luis Garcia,M,2026-03-26,370.66,Amatitlan,EDUCATION
581693,Monica  Lopez, F ,2026-01-05,"382,18",Mixco,Services
514350,maria  paz ,F,12/02/2026,152.39,Guatemala ,Retail
534760,Carlos Mendez, m ,2026-03-09,"136,58",villa nueva,Education
564007,paola herrera, M ,2026-03-19,"20,91", VILLA NUEVA ,Food
533779,ana soto,F,2026-03-09,"267,28",Guatemala,Education
586237,julio morales,m,2026-02-14,266.92,Escuintla,Education
525283,Julio Morales,m,2026-02-15,"95,25",Villa Nueva,Food
582403, Mario Lopez,M,16/02/2026,225.39, Villa Nueva,services
594904,  Paola Herrera, F ,2026-03-09,"139,41",escuintla,SERVICES
549349,Pablo Perez, m ,11/02/2026,38.19,Mixco,Services
598492,Paola Morales, f ,16/02/2026,"66,28",Mixco ,services
533625,Pablo Perez, m ,2026-03-13,307.07,Guatemala,retail
542782,Monica Lopez , f ,2026-01-15,"303,19",VILLA NUEVA ,Retail
539551,Monica  Lopez, f ,2026-01-15,"222,42", Guatemala,Services
521159,Jorge Castillo, M ,2026-03-12,"435,92",quetzaltenango,EDUCATION
521643,Ana Soto , f ,2026-01-02,"441,31",Mixco,SERVICES
515563,Paola Morales,m,2026-03-23,421.46,amatitlan,Retail
508291,Julio Morales, m ,2026-02-16,,Quetzaltenango ,Retail
505710,Rene Soto,M,2026-01-24,354.41,Villa Nueva,Education
585839, LUIS GARCIA,M,2026-01-21,"185,75",ANTIGUA,Retail
582064,Paola Morales,m,2026-03-01,"47,02",  Antigua ,EDUCATION
568048,Mario Lopez,F,2026-03-17,193.94,Escuintla,EDUCATION
568814,Pablo Perez,m,2026-02-10,356.67,antigua,Retail
543623,Ana Soto ,f,2026-01-26,"255,90",Villa Nueva ,FOOD
556325,Diego Ramirez,F,2026-01-16,6663.74,Quetzaltenango ,Education
515354,Maria Paz,M,02/02/2026,"358,10",Villa Nueva,EDUCATION
590585,Monica Lopez, f ,01/01/2026,6867.89,Mixco,Services
589502, Lucia Perez,f,2026-03-14,"55,47", Guatemala,Services
594914,Isabel Ramirez,f,18/02/2026,"166,39",Quetzaltenango,Services
526587, Rene Soto,m,04/03/2026,164.37,Mixco,Education
556355,julio morales, M ,14/03/2026,"260,98",Quetzaltenango,EDUCATION
578363,Julio Morales,m,2026-02-21,337.34,Villa Nueva,FOOD
546723,Mario Lopez ,M,18/02/2026,"396,66",GUATEMALA,Food
561394,Diego  Ramirez,m,2026-03-13,"390,04",VILLA NUEVA,Education
547383,Paola Morales,f,2026-02-22,"273,68", Escuintla,Services
537664,Lucia Perez,M,2026-02-28,153.21,Amatitlan,RETAIL
502589,Paola  Herrera,f,2026-01-18,"121,95",Escuintla,Food
532981,Carlos Mendez,m,2026-02-01,75.66,mixco,Education
503338,Paola Morales, F ,13/02/2026,397.45,Guatemala ,EDUCATION
502048,Maria Paz,m,26/02/2026,287.99,ANTIGUA,Retail
547860,Oscar Rojas, m ,2026-03-07,203.90,Guatemala,Services
598605,maria paz,F,2026-02-02,"303,72",Villa Nueva,SERVICES
551569,ANA DIAZ,F,2026-03-07,"264,60",Escuintla,Services
533930,Maria Paz, f ,06/01/2026,61.16, antigua,Services
556291,Monica Lopez,f,2026-02-25,45.15,ANTIGUA,Education
533188,Luis Garcia, M ,2026-01-22,"211,11",Antigua,Retail
557980,Lucia Perez, f ,2026-01-21,"186,07",Antigua,Education
586503,Pablo Perez, m ,2026-02-27,323.32,Quetzaltenango,Services
542448,Luis Garcia, m ,2026-02-26,"416,06",Escuintla,Services
507349, patricia soto,f,2026-01-18,"54,79",Guatemala ,Retail
513817,Ana Diaz ,f,2026-02-19,"129,46",Villa Nueva,Retail
513691,Paola Herrera ,f,20/03/2026,249.94, Villa Nueva ,food
596209,Diego Ramirez ,m,2026-02-13,276.75, MIXCO ,Services
509399,diego ramirez,m,2026-02-18,99.58,Escuintla,Services
518286,Ana  Diaz, F ,2026-02-05,343.29,Escuintla ,Services
571163,MONICA LOPEZ, F ,2026-02-10,382.07,quetzaltenango,Services
512161,paola herrera,f,25/03/2026,"402,76",Quetzaltenango ,SERVICES
529843,Luis Garcia,m,2026-02-21,217.24,Guatemala,Education
509951,DIEGO RAMIREZ, M ,2026-02-07,"342,70",Guatemala,Services
597856, julio morales, m ,21/02/2026,,Guatemala,Services
595281,Carlos Mendez , m ,2026-01-26,"4093,53",Mixco,Retail
583858,paola herrera,f,2026-01-24,300.26,villa nueva,Services
555137,Monica Lopez,F,2026-03-14,"312,83",Mixco,SERVICES
544752, Rene Soto,m,2026-01-06,49.56,Villa Nueva,Services
551437,Patricia Soto,f,22/02/2026,69.02,Villa Nueva,Food
506725,Rene Soto,M,01/01/2026,256.91, Antigua,Retail
574022, Mario Lopez, m ,2026-03-26,321.25,VILLA NUEVA,FOOD
554369,Isabel Ramirez,m,2026-02-01,"62,02",Quetzaltenango,education
583976,Oscar Rojas, m ,11/02/2026,"108,29",Guatemala,Services
576908,Isabel Ramirez,f,11/01/2026,"438,44",Villa Nueva ,SERVICES
596912,Carlos Mendez, m ,24/01/2026,138.83,quetzaltenango,Services
556037,Paola Herrera,f,22/02/2026,385.64,Quetzaltenango ,Retail
505183,mario  lopez ,m,2026-03-10,"113,97",Villa Nueva ,Services
568672,Carlos Mendez, m ,2026-03-12,303.29,Guatemala,EDUCATION
578350,Mario Lopez,M,2026-01-19,"364,39",Quetzaltenango,Services
547827,Ana Soto,f,13/02/2026,57.86,Guatemala,Food
563425,Mario Lopez, f ,13/03/2026,"237,46",Antigua,Food
527463,Paola Herrera,f,2026-02-16,"234,88",Quetzaltenango,Education
531984,PABLO  PEREZ,M,2026-01-16,434.78,Escuintla ,Services
588481,pedro herrera,m,2026-02-15,270.19,Quetzaltenango,Services
508955,Maria Paz,f,2026-01-13,431.62,Escuintla ,Services
571349,Rene Soto, m ,21/01/2026,384.29,Antigua ,Services
522816,Pedro Herrera,F,2026-03-26,413.46,Quetzaltenango,Retail
565235,Ana Soto,f,26/01/2026,"5909,28", amatitlan,Retail
517778,OSCAR ROJAS,m,2026-01-01,234.37,escuintla,Food
507455,Mario  Lopez, M ,16/03/2026,"195,56",Amatitlan,Services
522597, Monica Lopez,f,2026-02-05,,Antigua,Food
579375,Luis Garcia , M ,2026-01-01,"30,02",Villa Nueva,Retail
507993,maria paz,m,2026-02-05,433.42,Guatemala,services
546766,CARLOS  MENDEZ,m,2026-01-06,179.06,Antigua,Education
577168,Maria Paz, f ,2026-02-18,"265,89", Villa Nueva,Retail
548054,JORGE CASTILLO, f ,2026-03-06,423.25,Mixco,Retail
523295,Julio Morales,M,2026-03-11,74.54, Quetzaltenango,Food
574422,Monica Lopez, f ,2026-02-06,290.96,Villa Nueva,Services
516471,Patricia  Soto, F ,2026-02-08,"250,66",Antigua,Services
512871,ANA SOTO, f ,2026-03-25,122.80,Quetzaltenango ,Food
516682, Luis Garcia,m,2026-02-27,"358,08",Guatemala,retail
536275,Oscar Rojas,M,2026-01-20,,Escuintla,RETAIL
522076,  Luis Garcia,f,13/02/2026,243.30,Guatemala,Services
599687, Diego Ramirez,,2026-03-09,"37,64", quetzaltenango,EDUCATION
541734,Pablo Perez,m,06/02/2026,"108,83",Villa  Nueva,retail
592844, Pablo Perez,f,2026-02-09,,guatemala,Retail
531417,CARLOS MENDEZ,M,06/01/2026,"419,26",Quetzaltenango,Retail
594051,Ana Mejia,M,2026-02-19,"170,72",Amatitlan,Retail
511797,Mario Lopez,f,2026-01-25,128.71,Escuintla,Food
586079,Ana Mejia,F,2026-01-16,433.28,Escuintla,services
588717, CARLOS MENDEZ, m ,2026-02-18,361.70,AMATITLAN,services
506836,PABLO PEREZ, M ,2026-03-07,"336,19",Villa Nueva,Education
525214, Ana Diaz,F,2026-01-26,67.37, Mixco ,Food
560115, Oscar Rojas,M,10/02/2026,"120,03",Escuintla,Food
501509,Lucia  Perez, F ,2026-02-27,,Quetzaltenango,Education
560915,Julio Morales , m ,10/01/2026,211.48,Amatitlan,Services
593964,isabel ramirez,f,2026-03-24,"71,63",Guatemala,Retail
581963,Oscar  Rojas, M ,2026-02-22,31.32,antigua,RETAIL
559735,Lucia Perez,f,2026-02-05,90.07,ESCUINTLA,Retail
566119,Rene Soto,F,2026-02-04,135.06,Escuintla,Food
586663,RENE  SOTO, m ,2026-02-04,"377,54", Villa Nueva,Food
535841,Luis Garcia,M,2026-01-11,,GUATEMALA,Services
588757, Jorge Castillo, m ,05/03/2026,"64,53",Antigua,Food
501934,monica lopez,F,2026-03-02,"301,95",Guatemala ,Education
523264,MONICA LOPEZ, m ,2026-01-26,"305,53",Villa Nueva,Food
541823,PAOLA HERRERA , f ,2026-03-01,341.06,Amatitlan,Retail
532527,pedro herrera , m ,2026-01-05,"121,56",Escuintla ,Education
564524,monica lopez,m,2026-02-23,244.76,Amatitlan ,Education
547239,Diego Ramirez , m ,2026-01-12,"410,07",Quetzaltenango,Food
549190,Mario Lopez,m,2026-01-21,144.21,mixco,Education
547000,Patricia Soto,f,23/02/2026,421.08, Antigua,Services
503299,Monica Lopez,f,13/03/2026,"252,95", Amatitlan,Services
544052,Pablo Perez, m ,2026-03-11,4428.12,Quetzaltenango,Education
591382,Julio Morales,m,28/01/2026,254.30,Villa Nueva,Services
541583,ISABEL RAMIREZ, f ,2026-03-08,"89,79",antigua,education
565903,Isabel Ramirez, M ,2026-01-12,"20,40",Guatemala,RETAIL
502380,Rene  Soto ,m,2026-02-07,361.22,Guatemala,Education
506467,Oscar  Rojas, f ,2026-02-15,"266,02",Antigua,RETAIL
560301,Julio Morales,M,18/03/2026,"164,14",GUATEMALA,Food
526763,Ana Mejia , F ,2026-01-22,"123,13",Escuintla,Education
524571,Oscar Rojas, m ,2026-01-28,421.76,Escuintla,Retail
564467, maria paz,M,15/01/2026,125.69,Villa  Nueva,RETAIL
579485,Paola Morales , F ,28/03/2026,32.03,Villa Nueva,Retail
525271, LUIS GARCIA ,m,11/01/2026,271.37,Antigua,Food
589521, Monica Lopez, m ,01/02/2026,"53,80",Antigua,Services
557747,Mario Lopez, f ,2026-03-14,389.52,quetzaltenango,Food
570549,paola morales, m ,2026-01-02,"205,72",villa nueva,RETAIL
569348,mario lopez,f,2026-03-02,308.77,  QUETZALTENANGO ,Education
585094,LUIS  GARCIA, m ,2026-02-20,368.11, Quetzaltenango,Education
556559,Ana Mejia, f ,2026-03-09,"192,83",Antigua,EDUCATION
532727,Diego Ramirez,m,2026-02-02,"38,44",Quetzaltenango  ,Food
532152,Diego Ramirez,f,2026-01-06,357.17,Villa Nueva,Retail
534403,MARIO LOPEZ,m,24/01/2026,"370,93",Quetzaltenango,EDUCATION
533927,Pedro Herrera,M,2026-01-18,361.95,mixco,Services
552796,PAOLA  MORALES,f,2026-01-26,"179,78", Escuintla,Services
591448,Carlos Mendez ,m,2026-02-09,"147,00",Antigua,Food
598135,Maria Paz,m,2026-03-20,365.34,ANTIGUA,Food
524881,paola morales , f ,03/02/2026,"365,16", Escuintla,Education
564144, Mario Lopez,M,2026-01-22,337.78,VILLA NUEVA,SERVICES
505352,Maria Paz,F,2026-01-22,83.35,ESCUINTLA,retail
568829,Diego Ramirez,m,2026-02-11,, Villa Nueva,Services
515609,Patricia Soto,M,2026-01-24,"397,25",Amatitlan,services
569288,Monica Lopez ,f,2026-03-18,"236,08",Quetzaltenango,Food
536105,Paola Morales , f ,2026-02-11,,Escuintla,Education
522038,Pablo Perez,M,2026-01-20,"23,51",Quetzaltenango,Education
564519,Maria  Paz, f ,2026-01-07,"357,84", Antigua,Education
564316,Pedro Herrera, m ,2026-03-18,"142,67",escuintla,Services
593410,Jorge Castillo,,2026-03-05,"369,73",Antigua,Food
572377,Maria Paz,f,2026-01-24,"128,71",Villa Nueva,Education
592882,Diego Ramirez, m ,2026-02-22,6534.21,Escuintla,Education
511011,Lucia Perez, f ,14/01/2026,116.89,Escuintla ,retail
502068,Rene Soto,f,2026-01-21,"428,64", Antigua,Education
531613, Pablo Perez, m ,2026-01-13,"317,62",Guatemala,Services
597653,Julio Morales,m,2026-01-27,126.17,Amatitlan,Services
506259,Ana Mejia ,f,2026-01-10,251.93,AMATITLAN ,Retail
599943,Pedro Herrera,M,14/02/2026,"186,94",Quetzaltenango,Services
566712,Luis Garcia ,f,2026-03-17,185.61,Mixco,retail
